"density","year","lat","lon","quarter","haul.id","IDx","ices_rect","sub_div","density_fle","depth","oxy","temp","X","Y"
162.901521328031,1993,55.0667,13.75,1,"1993:1:GFR:SOL:H20:45:18","1993.1.GFR.06S1.H20.45.18","39G3","24",169.154344785258,31.8678905115922,6.38623254010421,NA,420.174210798995,6102.92768760272
304.179606496793,1993,55.1333,14.1667,1,"1993:1:GFR:SOL:H20:46:20","1993.1.GFR.06S1.H20.46.20","39G4","24",157.882365943532,32.4336606367342,6.30189483209837,NA,446.872536178969,6109.94206908288
382.605233952996,1993,55.1667,14.2667,1,"1993:1:GFR:SOL:H20:47:21","1993.1.GFR.06S1.H20.47.21","39G4","24",167.63320972423,32.365061380581,6.35534782491405,NA,453.286997363808,6113.58725701949
653.832032509137,1993,55.0667,14.2833,1,"1993:1:GFR:SOL:H20:48:22","1993.1.GFR.06S1.H20.48.22","39G4","24",44.8636141116953,33.8678905115922,6.21124135265392,NA,454.230248128227,6102.44845925939
1196.77970612488,1993,55,14.2333,1,"1993:1:GFR:SOL:H20:49:23","1993.1.GFR.06S1.H20.49.23","39G4","24",85.35296299804,30.8678905115922,6.45896114959048,NA,450.955826366922,6095.06022489164
289.894447565547,1993,55.05,13.6167,1,"1993:1:GFR:SOL:H20:50:17","1993.1.GFR.06S1.H20.50.17","39G3","24",129.802336180346,32.3996239338255,6.39416656579112,NA,411.625347027139,6101.2298867009
206.108889836977,1993,55.0833,13.8167,1,"1993:1:GFR:SOL:H20:51:19","1993.1.GFR.06S1.H20.51.19","39G3","24",125.335420774231,31.8678905115922,6.36602628498493,NA,424.464782692736,6104.70064747066
31.0878534392081,1993,54.8667,16.6,1,"1993:1:GFR:SOL:H20:52:58","1993.1.GFR.06S1.H20.52.58","38G6","25",0.646410868447458,10.8678905115922,8.89335377713073,NA,602.684188851296,6081.13075698178
2.8770001576234,1993,54.3,15.1167,1,"1993:1:GFR:SOL:H20:53:67","1993.1.GFR.06S1.H20.53.67","37G5","25",56.6933156382257,5.86789051159221,8.96853611780679,NA,507.594523622083,6016.90692442357
48.8728637336934,1993,54.8333,16.5167,1,"1993:1:GFR:SOL:H20:54:60","1993.1.GFR.06S1.H20.54.60","38G6","25",0,20.618932596703,8.86313482373008,NA,597.419078888972,6077.29563695794
3.66701566950079,1993,54.4333,15.0167,1,"1993:1:GFR:SOL:H20:55:65","1993.1.GFR.06S1.H20.55.65","37G5","25",12.2399042454323,14.1845998100073,8.87086530345667,NA,501.083277912948,6031.73270256381
25.7527207029431,1993,54.85,16.6333,1,"1993:1:GFR:SOL:H20:56:59","1993.1.GFR.06S1.H20.56.59","38G6","25",0,19.8681064349969,8.89638198079357,NA,604.864434693292,6079.32201895376
133.083908247395,1993,54.3667,15.7667,1,"1993:1:GFR:SOL:H20:58:62","1993.1.GFR.06S1.H20.58.62","37G5","25",23.8627079737483,16.8678905115922,8.81473964155466,NA,549.813636481844,6024.5930226193
91.5017491948689,1993,54.4333,16.0167,1,"1993:1:GFR:SOL:H20:59:61","1993.1.GFR.06S1.H20.59.61","37G6","25",25.373709913229,14.8678905115922,8.83619749238001,NA,565.949102434151,6032.2085590908
104.215864784876,1993,55.9333,15.3333,1,"1993:1:GFR:SOL:H20:61:51","1993.1.GFR.06S1.H20.61.51","40G5","25",7.35424234747938,33.8282668995895,7.29180304295403,NA,520.822935791303,6198.70627009124
295.511470682992,1993,54.4333,15.7167,1,"1993:1:GFR:SOL:H20:62:63","1993.1.GFR.06S1.H20.62.63","37G5","25",5.85698855969847,31.8678905115922,8.40890654125604,NA,546.489745615552,6031.96909880972
1095.24967097989,1993,54.9167,16.2167,1,"1993:1:GFR:SOL:H20:63:36","1993.1.GFR.06S1.H20.63.36","38G6","25",329.652842807433,26.6190469160657,7.88957552443241,NA,577.989688372132,6086.1996121209
19.5401223152513,1993,55.8333,16.3,1,"1993:1:GFR:SOL:H20:64:53","1993.1.GFR.06S1.H20.64.53","40G6","25",1.0490392937369,46.6654971377594,5.00989971785073,NA,581.42422746169,6188.29093457361
620.546984320342,1993,54.7833,15.95,1,"1993:1:GFR:SOL:H20:65:35","1993.1.GFR.06S1.H20.65.35","38G5","25",459.779697434369,44.8678905115922,5.63257236256719,NA,561.096249011953,6071.09151455451
31.770823532813,1993,56.0833,17.6167,1,"1993:1:GFR:SOL:H20:66:56","1993.1.GFR.06S1.H20.66.56","41G7","25",0,42.5510223388036,8.3315786546579,NA,662.82532375177,6218.43706725187
1791.15157190721,1993,55.9167,15.6,1,"1993:1:GFR:SOL:H20:67:52","1993.1.GFR.06S1.H20.67.52","40G5","25",12.4468429421104,44.5290074405684,7.90811684540836,NA,537.500882364331,6196.97121350977
307.559393457893,1993,54.6167,15.5833,1,"1993:1:GFR:SOL:H20:68:33","1993.1.GFR.06S1.H20.68.33","38G5","25",221.123160400722,60.4000490052327,3.40578070607574,NA,537.667485305371,6052.29585926279
1661.39313238031,1993,55.7833,16.2333,1,"1993:1:GFR:SOL:H20:69:54","1993.1.GFR.06S1.H20.69.54","40G6","25",98.8804968160417,53.3696764111556,3.22686036792033,NA,577.345867557626,6182.65029365821
222.690499380009,1993,56.1333,17.75,1,"1993:1:GFR:SOL:H20:70:55","1993.1.GFR.06S1.H20.70.55","41G7","25",10.9270739008137,60.3354883510381,8.27114909033372,NA,670.895839307761,6224.32212059279
477.497078014529,1993,55.6833,15.1167,1,"1993:1:GFR:SOL:H20:71:50","1993.1.GFR.06S1.H20.71.50","40G5","25",13.124169007865,60.3997851029814,2.32834636026975,NA,507.337728228713,6170.83881944383
1.42570755791415,1993,55.45,16.4333,1,"1993:1:GFR:SOL:H20:72:43","1993.1.GFR.06S1.H20.72.43","39G6","25",6.4808047240773,53.8678905115922,4.6677191253207,NA,590.653744235917,6145.80281813593
316.069151585302,1993,55.6167,14.8667,1,"1993:1:GFR:SOL:H20:73:49","1993.1.GFR.06S1.H20.73.49","40G4","25",134.166903387619,78.8982132820043,2.79167467677768,NA,491.604279849427,6163.42873237976
476.451953878713,1993,54.7667,15.6,1,"1993:1:GFR:SOL:H20:74:34","1993.1.GFR.06S1.H20.74.34","38G5","25",515.918341774274,63.8678905115922,1.69252571159422,NA,538.603261660492,6068.9956327709
34.999810721328,1993,55.3667,16.35,1,"1993:1:GFR:SOL:H20:76:44","1993.1.GFR.06S1.H20.76.44","39G6","25",141.20647803408,65.8678905115922,3.96275927005428,NA,585.565347158539,6136.42815379261
8.98767685880858,1993,55.6,15.8833,1,"1993:1:GFR:SOL:H20:77:46","1993.1.GFR.06S1.H20.77.46","40G5","25",1.33298808837069,74.8678905115922,2.94513229951963,NA,555.656321474179,6161.91612239297
739.912609572306,1993,55.6,15.7,1,"1993:1:GFR:SOL:H20:78:47","1993.1.GFR.06S1.H20.78.47","40G5","25",33.6335542717592,64.1177582685812,3.0585098474514,NA,544.106908480009,6161.78444472715
136.300259642843,1993,55.2667,17.35,1,"1993:1:GFR:SOL:H20:79:41","1993.1.GFR.06S1.H20.79.41","39G7","25",60.9913092131014,88.8678905115922,3.88049500899576,NA,649.312623307802,6126.98719778361
1.05908144768579,1993,55.3,16.2,1,"1993:1:GFR:SOL:H20:80:45","1993.1.GFR.06S1.H20.80.45","39G6","25",87.5092712751871,76.1179712309572,3.08561738690572,NA,576.186480155229,6128.83191362803
230.668929515672,1993,55.4333,15.1667,1,"1993:1:GFR:SOL:H20:81:48","1993.1.GFR.06S1.H20.81.48","39G5","25",835.865506172533,71.8678905115922,4.43989528311556,NA,510.548325940984,6143.02297313457
264.729551220144,1993,55.25,17.55,1,"1993:1:GFR:SOL:H20:82:40","1993.1.GFR.06S1.H20.82.40","39G7","25",233.942061084399,82.8678905115922,6.11405092700155,NA,662.085242075797,6125.57613290822
46.9575649427443,1993,55.1333,16.05,1,"1993:1:GFR:SOL:H20:83:37","1993.1.GFR.06S1.H20.83.37","39G6","25",173.758177426892,92.8678905115922,2.11808550482226,NA,566.942802569409,6110.12837995646
224.481534133891,1993,55.6712,14.5143,1,"1993:1:SWE:ARG:GOV:52:4","1993.1.SWE.77AR.GOV.52.4","40G4","25",10.2719203574627,46.2360599883734,6.7587297772958,NA,469.451412162346,6169.59294986662
806.047684800927,1993,55.6187,16.611,1,"1993:1:SWE:ARG:GOV:53:5","1993.1.SWE.77AR.GOV.53.5","40G6","25",136.598864215315,53.8678905115922,4.02455643655489,NA,601.456688461049,6164.82053718913
23.6652325736195,1993,55.785,16.8935,1,"1993:1:SWE:ARG:GOV:54:6","1993.1.SWE.77AR.GOV.54.6","40G6","25",4.77538708524239,27.6600751752555,8.50233647381633,NA,618.740279816175,6183.77381885199
162.741986233592,1993,55.455,14.7333,1,"1993:1:SWE:ARG:GOV:83:35","1993.1.SWE.77AR.GOV.83.35","39G4","24",190.669765215121,63.8678905115922,5.92228162269053,NA,483.133215068738,6145.45760256026
214.380985212474,1993,55.465,14.5483,1,"1993:1:SWE:ARG:GOV:84:36","1993.1.SWE.77AR.GOV.84.36","39G4","24",23.4687139388505,51.241063182779,5.97839540769579,NA,471.440641250763,6146.63088140727
817.379822223928,1993,54.9983,13.9913,1,"1993:1:SWE:ARG:GOV:85:37","1993.1.SWE.77AR.GOV.85.37","38G3","24",187.213787719686,35.5721976188197,6.29231913593573,NA,435.473351614267,6095.06753558239
48.7667869371559,1993,55.213,13.6493,1,"1993:1:SWE:ARG:GOV:86:38","1993.1.SWE.77AR.GOV.86.38","39G3","24",61.9579657623487,28.8836821886856,6.4639786100714,NA,414.058793576288,6119.32628119396
174.284917152102,1993,54.935,13.32,1,"1993:1:SWE:ARG:GOV:87:39","1993.1.SWE.77AR.GOV.87.39","38G3","24",184.182449187087,31.8678905115922,6.54098188968993,NA,392.364438755039,6088.85008941507
180.528324362204,1993,55.21,13.2767,1,"1993:1:SWE:ARG:GOV:88:40","1993.1.SWE.77AR.GOV.88.40","39G3","24",32.3924966540399,24.3083772636717,7.30522359984608,NA,390.345287807361,6119.51487157809
375.743396404551,1993,55.8218,15.4393,1,"1993:1:SWE:ARG:GOV:50:2","1993.1.SWE.77AR.GOV.50.2","40G5","25",9.15644959737954,34.2959954958658,6.76180367084851,NA,527.524015365369,6186.33399248805
113.624295322048,1993,55.9933,15.46,1,"1993:1:SWE:ARG:GOV:49:1","1993.1.SWE.77AR.GOV.49.1","40G5","25",9.5572325758434,40.2417313461989,7.40968701508004,NA,528.694042491015,6205.42938202463
2.24923302984038,1993,57.8885,19.5368,1,"1993:1:SWE:ARG:FOT:69:21","1993.1.SWE.77AR.FOT.69.21","44G9","28",68.6820738332957,62.9471060469038,8.31826575835741,NA,768.877391285729,6425.32061852162
1120.44922142909,1993,55.795,16.1217,1,"1993:1:SWE:ARG:FOT:81:33","1993.1.SWE.77AR.FOT.81.33","40G6","25",33.8413556653045,54.3681632933337,2.71823242543374,NA,570.326184408367,6183.83338322068
174.411752649675,1993,55.8733,16.085,1,"1993:1:SWE:ARG:FOT:82:34","1993.1.SWE.77AR.FOT.82.34","40G6","25",16.1137124528581,43.5235906584487,5.51230026040581,NA,567.88879228994,6192.51050065518
47.7626322495877,1993,55.8667,17.0855,1,"1993:1:SWE:ARG:FOT:55:7","1993.1.SWE.77AR.FOT.55.7","40G7","25",1.92572941537432,38.8678905115922,8.63013450297156,NA,630.504751589981,6193.21013547027
9.27720881049968,1993,55.9248,17.1323,1,"1993:1:SWE:ARG:FOT:56:8","1993.1.SWE.77AR.FOT.56.8","40G7","25",2.11226073748097,34.8835639111284,8.69083658564691,NA,633.233569159889,6199.76398738899
146.801660703086,1993,55.8015,17.7367,1,"1993:1:SWE:ARG:FOT:57:9","1993.1.SWE.77AR.FOT.57.9","40G7","25",1.10735251987796,49.8678905115922,8.1035784127632,NA,671.531795109512,6187.3767321351
48.789998900627,1993,56.0352,17.7188,1,"1993:1:SWE:ARG:FOT:58:10","1993.1.SWE.77AR.FOT.58.10","41G7","25",2.17953032758402,53.716257951857,7.90937145210225,NA,669.387594380003,6213.33147392103
267.123748235979,1993,56.445,16.9745,1,"1993:1:SWE:ARG:FOT:59:11","1993.1.SWE.77AR.FOT.59.11","41G6","25",12.5336463863872,58.6532914562954,4.42754833221234,NA,621.717155524956,6257.35673639312
157.942804552209,1993,56.5178,16.8225,1,"1993:1:SWE:ARG:FOT:60:12","1993.1.SWE.77AR.FOT.60.12","42G6","27",9.17271593265291,61.6443779865017,5.81670154613217,NA,612.133547840712,6265.19942062993
46.6528882615628,1993,57.004,17.94,1,"1993:1:SWE:ARG:FOT:61:13","1993.1.SWE.77AR.FOT.61.13","43G7","27",62.9903911341065,62.7718175692783,3.97501011528513,NA,678.547727235226,6321.67455348913
348.310298442895,1993,55.5687,14.7172,1,"1993:1:SWE:ARG:GOV:51:3","1993.1.SWE.77AR.GOV.51.3","40G4","25",69.3883793768062,67.8678905115922,3.33106691490203,NA,482.166491355574,6158.11505935621
16.5216119069963,1993,57.066,17.9145,1,"1993:1:SWE:ARG:FOT:62:14","1993.1.SWE.77AR.FOT.62.14","43G7","27",91.3977444020414,72.6829935293406,3.64148895565821,NA,676.704999258027,6328.50610817419
6.53715336145586,1993,57.3685,16.9133,1,"1993:1:SWE:ARG:FOT:63:15","1993.1.SWE.77AR.FOT.63.15","43G6","27",22.9604887886039,25.8678905115922,6.63081569686365,NA,615.068746104441,6360.02507927381
6.97102605633194,1993,57.5172,17.0157,1,"1993:1:SWE:ARG:FOT:64:16","1993.1.SWE.77AR.FOT.64.16","44G7","27",138.995243605396,57.058259965998,5.69598824559062,NA,620.735271069946,6376.7524025449
16.8885076257126,1993,57.4502,17.5322,1,"1993:1:SWE:ARG:FOT:65:17","1993.1.SWE.77AR.FOT.65.17","43G7","27",28.3635998749708,72.9175342402955,6.70312395036176,NA,651.942677639858,6370.33279994797
62.703694906852,1993,57.821,18.123,1,"1993:1:SWE:ARG:FOT:66:18","1993.1.SWE.77AR.FOT.66.18","44G8","27",11.0927745760011,99.0221302487219,3.62028327492468,NA,685.478590561818,6413.06189622533
24.3110403731637,1993,57.7555,18.3128,1,"1993:1:SWE:ARG:FOT:67:19","1993.1.SWE.77AR.FOT.67.19","44G8","27",41.8349624282004,112.694645286067,3.57639423426552,NA,697.102615893676,6406.31124498562
286.007745945921,1993,55.3282,16.0507,1,"1993:1:SWE:ARG:FOT:79:31","1993.1.SWE.77AR.FOT.79.31","39G6","25",896.774542843722,92.6960504555903,2.34918208207946,NA,566.660687503598,6131.81688258939
274.913598951549,1993,55.412,15.3205,1,"1993:1:SWE:ARG:FOT:80:32","1993.1.SWE.77AR.FOT.80.32","39G5","25",465.293326672831,70.8678905115922,3.63892549198521,NA,520.291264722037,6140.68665098432
2.7976654593611,1993,57.8677,19.5493,1,"1993:1:SWE:ARG:FOT:70:22","1993.1.SWE.77AR.FOT.70.22","44G9","28",137.97688446775,73.9526155413304,7.75253259433053,NA,769.77337026637,6423.05792677291
1.85107346373043,1993,57.5685,19.0568,1,"1993:1:SWE:ARG:FOT:71:23","1993.1.SWE.77AR.FOT.71.23","44G9","28",76.8863363628097,27.3438718031909,8.56377670894502,NA,742.585772324115,6387.92498480677
14.8350090171967,1993,57.3825,19.1942,1,"1993:1:SWE:ARG:FOT:72:24","1993.1.SWE.77AR.FOT.72.24","43G9","28",45.337933946746,85.5563644205623,5.16236583893031,NA,752.074641000382,6367.74201205931
1.64809416555591,1993,57.1808,18.8761,1,"1993:1:SWE:ARG:FOT:73:25","1993.1.SWE.77AR.FOT.73.25","43G8","28",220.342048396619,47.7676463142866,7.82170312062827,NA,734.248049564624,6344.17487922236
15.4926848079994,1993,57.085,18.8363,1,"1993:1:SWE:ARG:FOT:74:26","1993.1.SWE.77AR.FOT.74.26","43G8","28",28.8751440662509,67.0419820708911,6.98666917611135,NA,732.444357777792,6333.38431253575
38.5666445056275,1993,57.089,18.9005,1,"1993:1:SWE:ARG:FOT:75:27","1993.1.SWE.77AR.FOT.75.27","43G8","28",24.5528192685166,88.8696992250153,4.27793643513601,NA,736.306377558525,6334.04982946894
30.2284930567016,1993,56.2562,18.4828,1,"1993:1:SWE:ARG:FOT:76:28","1993.1.SWE.77AR.FOT.76.28","41G8","26",5.10527897153321,65.3266606887375,3.65379011407106,NA,715.72461038335,6240.04924144756
34.7152598925913,1993,55.5878,18.3732,1,"1993:1:SWE:ARG:FOT:77:29","1993.1.SWE.77AR.FOT.77.29","40G8","26",13.6247215941751,93.8678905115922,4.20490441548639,NA,712.56840449094,6165.36908583816
730.735911691506,1993,55.2882,16.9951,1,"1993:1:SWE:ARG:FOT:78:30","1993.1.SWE.77AR.FOT.78.30","39G6","25",28.6728851679267,72.6957838924618,4.0406609904286,NA,626.698228982512,6128.67639098873
71.7131104828115,1993,57.4716,17.0833,4,"1993:4:SWE:ARG:FOT:262:31","1993.4.SWE.77AR.FOT.262.31","43G7","27",175.912100444657,71.4275436686528,7.67294459693422,5.39283801600357,624.939283853294,6371.79964567609
146.950741285664,1993,57.4767,17.555,4,"1993:4:SWE:ARG:FOT:263:32","1993.4.SWE.77AR.FOT.263.32","43G7","27",13.015702214718,86.2985822192418,6.32850847975005,4.39376881086784,653.19946070073,6373.33285435193
864.129242476703,1993,54.6833,13.65,4,"1993:4:GFR:SOL:H20:34:60","1993.4.GFR.06S1.H20.34.60","38G3","24",230.462301687218,19.8678905115922,6.70188958574112,8.1493984340493,412.966284531274,6060.38699790969
19.4825028234374,1993,57.0817,18.8633,4,"1993:4:SWE:ARG:FOT:256:25","1993.4.SWE.77AR.FOT.256.25","43G8","28",25.7542863119188,76.1926258825615,6.37009009197522,4.17566746055365,734.100099837887,6333.10966869971
4.27240184320623,1993,57.81,19.5383,4,"1993:4:SWE:ARG:FOT:258:27","1993.4.SWE.77AR.FOT.258.27","44G9","28",46.5346381559425,86.1089103357026,7.4736473011962,4.2210748381496,769.552721302949,6416.59906254738
839.52329865253,1993,54.5833,13.8667,4,"1993:4:GFR:SOL:H20:30:48","1993.4.GFR.06S1.H20.30.48","38G3","24",170.432038052051,9.86789051159218,6.70535282124001,8.01408298165243,426.756655812943,6049.01342641196
121.948764551416,1993,54.6667,13.05,4,"1993:4:GFR:SOL:H20:21:65","1993.4.GFR.06S1.H20.21.65","38G3","24",37.1011804905644,7.86789051159218,7.21779729536796,7.75357262210283,374.237517031615,6059.44932922671
10.9571718252794,1993,54.4833,14.0333,4,"1993:4:GFR:SOL:H20:24:46","1993.4.GFR.06S1.H20.24.46","37G4","24",52.5810857785195,5.93167234117413,7.77677061582145,7.38433188283636,437.370470522518,6037.72608611565
977.841758566509,1993,55.9333,17.04,4,"1993:4:SWE:ARG:FOT:249:18","1993.4.SWE.77AR.FOT.249.18","40G7","25",19.2704937934978,32.2685425668935,7.74332060359457,7.32856527565224,627.439362864091,6200.53579939438
129.979713983992,1993,57.1767,18.855,4,"1993:4:SWE:ARG:FOT:255:24","1993.4.SWE.77AR.FOT.255.24","43G8","28",199.634059852567,44.9603833730047,7.72969975762271,4.65140617731869,732.999511591232,6343.64653632825
737.578032158407,1993,54.6333,14.1667,4,"1993:4:GFR:SOL:H20:31:42","1993.4.GFR.06S1.H20.31.42","38G4","24",226.941341039897,14.3359991372222,7.53394581161934,7.6929873844524,446.210607509017,6054.30563081538
737.01692173095,1993,54.7,13.2833,4,"1993:4:GFR:SOL:H20:26:63","1993.4.GFR.06S1.H20.26.63","38G3","24",84.2819379298116,20.8030387200995,6.9007497207767,7.97378027886752,389.372883348018,6062.76131132985
5.54796870526649,1993,57.3733,16.9083,4,"1993:4:SWE:ARG:FOT:261:30","1993.4.SWE.77AR.FOT.261.30","43G6","27",53.0367991795086,22.9913058004565,7.38177742575044,6.54620726561594,614.75309482728,6360.55085329372
256.127774593829,1993,54.5833,14.1333,4,"1993:4:GFR:SOL:H20:29:45","1993.4.GFR.06S1.H20.29.45","38G4","24",127.828377202529,9.86789051159218,7.70399134679392,7.55444117579606,443.986085360462,6048.76833465044
4789.33137583693,1993,55.8633,16.0116,4,"1993:4:SWE:ARG:FOT:264:33","1993.4.SWE.77AR.FOT.264.33","40G6","25",135.017987603025,44.0131144720778,6.89348812998015,6.79819721172839,563.312580083473,6191.3280519877
664.255869140237,1993,54.7333,13.8167,4,"1993:4:GFR:SOL:H20:36:49","1993.4.GFR.06S1.H20.36.49","38G3","24",130.189859746191,22.8678905115922,5.96887539591926,8.32355792545671,423.806588916417,6065.7563993464
1038.22824302666,1993,54.7667,13.4167,4,"1993:4:GFR:SOL:H20:32:62","1993.4.GFR.06S1.H20.32.62","38G3","24",141.123981297161,25.3999987285114,6.41858374273334,8.22418342346852,398.13613190033,6069.98026681513
614.772848771096,1993,54.8667,13.15,4,"1993:4:GFR:SOL:H20:41:35","1993.4.GFR.06S1.H20.41.35","38G3","24",135.600021330682,29.8678905115922,6.132657936586,8.43068567314734,381.273159707192,6081.5258777794
218.9667046147,1993,54.9167,13.1,4,"1993:4:GFR:SOL:H20:42:36","1993.4.GFR.06S1.H20.42.36","38G3","24",259.688241740616,29.3356222834456,5.82185556466116,8.50787873548178,378.21568179094,6087.17459214183
6455.22175893041,1993,56.1133,17.5917,4,"1993:4:SWE:ARG:FOT:252:21","1993.4.SWE.77AR.FOT.252.21","41G7","25",5.8531100104137,35.8678905115922,7.50352303949684,6.50740699731254,661.144694951714,6221.71604843368
378.31704643304,1993,54.9833,13.3167,4,"1993:4:GFR:SOL:H20:43:37","1993.4.GFR.06S1.H20.43.37","38G3","24",125.194911765494,31.8678905115922,4.78768394523981,8.64029029723195,392.282334411695,6094.22911992358
576.210615476805,1993,55,13.65,4,"1993:4:GFR:SOL:H20:40:40","1993.4.GFR.06S1.H20.40.40","39G3","24",41.7519342818169,32.6179130241989,3.36651242832943,9.1475441810795,413.645210010769,6095.62484405002
13.8886938782577,1993,57.86,19.475,4,"1993:4:SWE:ARG:FOT:259:28","1993.4.SWE.77AR.FOT.259.28","44G9","28",101.956459327976,67.7677576243969,7.22548425055414,4.16083109349611,765.428053124027,6421.90764047264
676.671397224944,1993,54.7333,13.5167,4,"1993:4:GFR:SOL:H20:33:61","1993.4.GFR.06S1.H20.33.61","38G3","24",105.677196183419,20.8678905115922,6.85303481728715,8.0507024378618,404.490695857316,6066.12346290396
